

------------------------------------------------------------------------------------
	WALSH TABLE : [[1, 1, 1, 1], [1, -1, 1, -1], [1, 1, -1, -1], [1, -1, -1, 1]]        
------------------------------------------------------------------------------------


27/10/2024 10:11:08 ||| CHANNEL...   ||  [-1, -1, -1, -1]
27/10/2024 10:11:08 ||| SENDER-1     ||  DATA BIT SEND -1
27/10/2024 10:11:08 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:08 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:08 ||| RECEIVER-2   ||  BIT RECEIVED : 0
27/10/2024 10:11:08 ||| RECEIVER-1   ||  BIT RECEIVED : 0
27/10/2024 10:11:08 ||| RECEIVER-4   ||  BIT RECEIVED : 0
27/10/2024 10:11:08 ||| RECEIVER-3   ||  BIT RECEIVED : 0
27/10/2024 10:11:09 ||| SENDER-2     ||  DATA BIT SEND 1
27/10/2024 10:11:09 ||| SENDER-4     ||  DATA BIT SEND 1
27/10/2024 10:11:09 ||| CHANNEL...   ||  [1, -1, 1, -1]
27/10/2024 10:11:09 ||| SENDER-3     ||  DATA BIT SEND 1
27/10/2024 10:11:09 ||| CHANNEL...   ||  [1, -1, -1, 1]
27/10/2024 10:11:09 ||| CHANNEL...   ||  [1, 1, -1, -1]
27/10/2024 10:11:09 ||| SENDER-1     ||  DATA BIT SEND 1
27/10/2024 10:11:09 ||| CHANNEL...   ||  [1, 1, 1, 1]
27/10/2024 10:11:09 ||| RECEIVER-1   ||  BIT RECEIVED : 1
27/10/2024 10:11:09 ||| RECEIVER-3   ||  BIT RECEIVED : 1
27/10/2024 10:11:09 ||| RECEIVER-2   ||  BIT RECEIVED : 1
27/10/2024 10:11:09 ||| RECEIVER-4   ||  BIT RECEIVED : 1
27/10/2024 10:11:10 ||| SENDER-2     ||  DATA BIT SEND 1
27/10/2024 10:11:10 ||| SENDER-3     ||  DATA BIT SEND 1
27/10/2024 10:11:10 ||| SENDER-4     ||  DATA BIT SEND 1
27/10/2024 10:11:10 ||| SENDER-1     ||  DATA BIT SEND 1
27/10/2024 10:11:10 ||| CHANNEL...   ||  [1, -1, 1, -1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [1, -1, -1, 1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [1, 1, 1, 1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [1, 1, -1, -1]
27/10/2024 10:11:10 ||| RECEIVER-2   ||  BIT RECEIVED : 1
27/10/2024 10:11:10 ||| RECEIVER-1   ||  BIT RECEIVED : 1
27/10/2024 10:11:10 ||| RECEIVER-3   ||  BIT RECEIVED : 1
27/10/2024 10:11:10 ||| RECEIVER-4   ||  BIT RECEIVED : 1
27/10/2024 10:11:10 ||| SENDER-1     ||  DATA BIT SEND -1
27/10/2024 10:11:10 ||| SENDER-3     ||  DATA BIT SEND -1
27/10/2024 10:11:10 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:10 ||| SENDER-2     ||  DATA BIT SEND -1
27/10/2024 10:11:10 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [-1, -1, -1, -1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [-1, 1, -1, 1]
27/10/2024 10:11:10 ||| CHANNEL...   ||  [-1, -1, 1, 1]
27/10/2024 10:11:10 ||| RECEIVER-1   ||  BIT RECEIVED : 0
27/10/2024 10:11:10 ||| RECEIVER-3   ||  BIT RECEIVED : 0
27/10/2024 10:11:10 ||| RECEIVER-4   ||  BIT RECEIVED : 0
27/10/2024 10:11:10 ||| RECEIVER-2   ||  BIT RECEIVED : 0
27/10/2024 10:11:11 ||| SENDER-1     ||  DATA BIT SEND -1
27/10/2024 10:11:11 ||| CHANNEL...   ||  [-1, -1, -1, -1]
27/10/2024 10:11:11 ||| SENDER-4     ||  DATA BIT SEND 1
27/10/2024 10:11:11 ||| CHANNEL...   ||  [1, -1, -1, 1]
27/10/2024 10:11:11 ||| SENDER-3     ||  DATA BIT SEND -1
27/10/2024 10:11:11 ||| SENDER-2     ||  DATA BIT SEND -1
27/10/2024 10:11:11 ||| CHANNEL...   ||  [-1, 1, -1, 1]
27/10/2024 10:11:11 ||| CHANNEL...   ||  [-1, -1, 1, 1]
27/10/2024 10:11:11 ||| RECEIVER-2   ||  BIT RECEIVED : 0
27/10/2024 10:11:11 ||| RECEIVER-4   ||  BIT RECEIVED : 1
27/10/2024 10:11:11 ||| RECEIVER-3   ||  BIT RECEIVED : 0
27/10/2024 10:11:11 ||| RECEIVER-1   ||  BIT RECEIVED : 0
27/10/2024 10:11:12 ||| CHANNEL...   ||  [-1, -1, -1, -1]
27/10/2024 10:11:12 ||| SENDER-1     ||  DATA BIT SEND -1
27/10/2024 10:11:12 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:12 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:12 ||| SENDER-2     ||  DATA BIT SEND 1
27/10/2024 10:11:12 ||| SENDER-3     ||  DATA BIT SEND 1
27/10/2024 10:11:12 ||| CHANNEL...   ||  [1, -1, 1, -1]
27/10/2024 10:11:12 ||| CHANNEL...   ||  [1, 1, -1, -1]
27/10/2024 10:11:12 ||| RECEIVER-1   ||  BIT RECEIVED : 0
27/10/2024 10:11:12 ||| RECEIVER-2   ||  BIT RECEIVED : 1
27/10/2024 10:11:12 ||| RECEIVER-4   ||  BIT RECEIVED : 0
27/10/2024 10:11:12 ||| RECEIVER-3   ||  BIT RECEIVED : 1
27/10/2024 10:11:12 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:12 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:12 ||| CHANNEL...   ||  [1, 1, 1, 1]
27/10/2024 10:11:12 ||| SENDER-1     ||  DATA BIT SEND 1
27/10/2024 10:11:12 ||| CHANNEL...   ||  [-1, 1, -1, 1]
27/10/2024 10:11:12 ||| SENDER-2     ||  DATA BIT SEND -1
27/10/2024 10:11:12 ||| SENDER-3     ||  DATA BIT SEND 1
27/10/2024 10:11:12 ||| CHANNEL...   ||  [1, 1, -1, -1]
27/10/2024 10:11:12 ||| RECEIVER-1   ||  BIT RECEIVED : 1
27/10/2024 10:11:12 ||| RECEIVER-2   ||  BIT RECEIVED : 0
27/10/2024 10:11:12 ||| RECEIVER-3   ||  BIT RECEIVED : 1

27/10/2024 10:11:12 ||| DATA : [0, 0, 1, 1, 0, 0, 0, 1]
27/10/2024 10:11:12 ||| RECEIVER-4   ||  BIT RECEIVED : 0

27/10/2024 10:11:12 ||| DATA : [0, 0, 1, 1, 0, 0, 1, 0]

27/10/2024 10:11:12 ||| CHAR RECEIVED : 1


27/10/2024 10:11:12 ||| DATA : [0, 0, 1, 1, 0, 0, 1, 1]

27/10/2024 10:11:12 ||| CHAR RECEIVED : 2


27/10/2024 10:11:12 ||| DATA : [0, 0, 1, 1, 0, 1, 0, 0]

27/10/2024 10:11:12 ||| CHAR RECEIVED : 3


27/10/2024 10:11:12 ||| CHAR RECEIVED : 4

27/10/2024 10:11:13 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:13 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:13 ||| SENDER-1     ||  DONE SENDING...
27/10/2024 10:11:13 ||| SENDER-2     ||  DONE SENDING...
27/10/2024 10:11:13 ||| SENDER-3     ||  DONE SENDING...
27/10/2024 10:11:14 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:14 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:14 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:14 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:15 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:15 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:15 ||| RECEIVER-1   ||  BIT RECEIVED : -1
27/10/2024 10:11:15 ||| RECEIVER-3   ||  BIT RECEIVED : -1
27/10/2024 10:11:15 ||| RECEIVER-4   ||  BIT RECEIVED : -1
27/10/2024 10:11:15 ||| RECEIVER-2   ||  BIT RECEIVED : -1
27/10/2024 10:11:16 ||| SENDER-4     ||  DATA BIT SEND 1
27/10/2024 10:11:16 ||| CHANNEL...   ||  [1, -1, -1, 1]
27/10/2024 10:11:16 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:16 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:17 ||| SENDER-4     ||  DATA BIT SEND 1
27/10/2024 10:11:17 ||| CHANNEL...   ||  [1, -1, -1, 1]
27/10/2024 10:11:18 ||| SENDER-4     ||  DATA BIT SEND -1
27/10/2024 10:11:18 ||| CHANNEL...   ||  [-1, 1, 1, -1]
27/10/2024 10:11:18 ||| RECEIVER-1   ||  BIT RECEIVED : -1
27/10/2024 10:11:18 ||| RECEIVER-4   ||  BIT RECEIVED : -1
27/10/2024 10:11:18 ||| RECEIVER-2   ||  BIT RECEIVED : -1
27/10/2024 10:11:18 ||| RECEIVER-3   ||  BIT RECEIVED : -1
27/10/2024 10:11:18 ||| SENDER-4     ||  DONE SENDING...
